	 1.2100000000000000 	 69527.9621130847081076 
	 1.2193950000000000 	 68485.3209631889476441 
	 1.2287900000000000 	 67471.3359516553900903 
	 1.2381850000000001 	 66484.9781272525287932 
	 1.2475799999999999 	 65525.2707109581169789 
	 1.2569750000000002 	 64591.2956803901251988 
	 1.2663700000000000 	 63682.1606876448713592 
	 1.2757650000000000 	 62797.0394473160849884 
	 1.2851600000000001 	 61935.1377764654243947 
	 1.2945550000000001 	 61095.7261857569974381 
	 1.3039499999999999 	 60278.0709394140285440 
	 1.3133450000000000 	 59481.4752291369877639 
	 1.3227400000000000 	 58705.3050493929913500 
	 1.3321350000000001 	 57948.9806515626187320 
	 1.3415300000000001 	 57211.9669235927576665 
	 1.3509249999999999 	 56493.5000287549191853 
	 1.3603200000000000 	 55793.1859035698580556 
	 1.3697150000000000 	 55110.4908971241966356 
	 1.3791099999999998 	 54444.9367759356828174 
	 1.3885049999999999 	 53796.0577512480740552 
	 1.3978999999999999 	 53163.4073002573495614 
	 1.4072950000000000 	 52546.5624282002609107 
	 1.4166900000000000 	 51945.1075730672673672 
	 1.4260850000000000 	 51358.6494402696262114 
	 1.4354799999999999 	 50786.8161437440794543 
	 1.4448749999999999 	 50229.2265173183914158 
	 1.4542700000000000 	 49685.5831470381308463 
	 1.4636650000000000 	 49155.5263131596075254 
	 1.4730600000000000 	 48638.6600789442672976 
	 1.4824550000000001 	 48134.7371105479323887 
	 1.4918499999999999 	 47643.4484749616094632 
	 1.5012450000000002 	 47164.4758038967556786 
	 1.5106400000000000 	 46697.5474580071095261 
	 1.5200350000000000 	 46242.3969533435156336 
	 1.5294300000000001 	 45798.7532785717776278 
	 1.5388250000000001 	 45366.3563197048206348 
	 1.5482200000000002 	 44944.9751807450666092 
	 1.5576150000000002 	 44534.3257399000431178 
	 1.5670099999999998 	 44134.2080012403239380 
	 1.5764049999999998 	 43744.3698209194335504 
	 1.5857999999999999 	 43364.5793594989081612 
	 1.5951949999999999 	 42994.6416585565384594 
	 1.6045900000000000 	 42634.2920961765557877 
	 1.6139850000000000 	 42283.3564761456800625 
	 1.6233799999999998 	 41941.6812413621591986 
	 1.6327749999999999 	 41609.0114656770310830 
	 1.6421699999999999 	 41285.1697411835266394 
	 1.6515649999999999 	 40969.9858249027020065 
	 1.6609600000000000 	 40663.2610808571917005 
	 1.6703550000000000 	 40364.7634053434376256 
	 1.6797499999999999 	 40074.3553825769777177 
	 1.6891450000000001 	 39791.8605382519017439 
	 1.6985399999999999 	 39517.1081384298959165 
	 1.7079350000000000 	 39249.9307540789959603 
	 1.7173300000000000 	 38990.1639497272117296 
	 1.7267250000000001 	 38737.6463557730894536 
	 1.7361199999999999 	 38492.2193195308645954 
	 1.7455150000000001 	 38253.7281538340685074 
	 1.7549100000000000 	 38022.0182143772908603 
	 1.7643049999999998 	 37796.9406794198948774 
	 1.7736999999999998 	 37578.3493183319369564 
	 1.7830949999999999 	 37366.0972483932418982 
	 1.7924899999999999 	 37160.0424984958444838 
	 1.8018850000000000 	 36960.0443151887666318 
	 1.8112800000000000 	 36765.9653513305966044 
	 1.8206750000000000 	 36577.6690621563539025 
	 1.8300700000000001 	 36395.0222370474657509 
	 1.8394650000000001 	 36217.8931357340989052 
	 1.8488600000000002 	 36046.1521005995164160 
	 1.8582550000000002 	 35879.6720118205485051 
	 1.8676499999999998 	 35718.3277936072699958 
	 1.8770449999999999 	 35561.9952696550026303 
	 1.8864399999999999 	 35410.5530510349490214 
	 1.8958349999999999 	 35263.8819620650538127 
	 1.9052300000000000 	 35121.8639185380743584 
	 1.9146250000000000 	 34984.3826665654269163 
	 1.9240199999999998 	 34851.3243788265535841 
	 1.9334150000000001 	 34722.5774457092993543 
	 1.9428099999999999 	 34598.0295896938478108 
	 1.9522050000000000 	 34477.5762449553949409 
	 1.9616000000000000 	 34361.1129797224275535 
	 1.9709950000000001 	 34248.5205329448945122 
	 1.9803900000000001 	 34139.7095606998191215 
	 1.9897850000000001 	 34034.5663425999955507 
	 1.9991800000000000 	 33932.9971459503503866 
	 2.0085750000000000 	 33834.9034108085397747 
	 2.0179700000000000 	 33740.1880490025505424 
	 2.0273649999999996 	 33648.7562482854846166 
	 2.0367600000000001 	 33560.5145525352418190 
	 2.0461549999999997 	 33475.3715734954384970 
	 2.0555499999999998 	 33393.2371036371187074 
	 2.0649449999999998 	 33314.0225069286025246 
	 2.0743399999999999 	 33237.6414234244657564 
	 2.0837349999999999 	 33164.0089549419863033 
	 2.0931299999999999 	 33093.0415357062520343 
	 2.1025250000000000 	 33024.6574656664379290 
	 2.1119199999999996 	 32958.7768381595233222 
	 2.1213150000000001 	 32895.3214766719465842 
	 2.1307099999999997 	 32834.2142747709731339 
	 2.1401050000000001 	 32775.3800682504661381 
	 2.1494999999999997 	 32718.7468377304612659 
	 2.1588950000000002 	 32664.2417682434170274 
	 2.1682899999999998 	 32611.7925932456346345 
	 2.1776850000000003 	 32561.3541114518484392 
	 2.1870799999999999 	 32512.8249324358184822 
	 2.1964750000000000 	 32466.1463065940697561 
	 2.2058700000000000 	 32421.2647700919515046 
	 2.2152650000000000 	 32378.1145706913957838 
	 2.2246600000000001 	 32336.6363745970265882 
	 2.2340550000000001 	 32296.7717662090362865 
	 2.2434500000000002 	 32258.4635920725268079 
	 2.2528449999999998 	 32221.6563183274884068 
	 2.2622400000000003 	 32186.2957652439436060 
	 2.2716349999999998 	 32152.3294643646368058 
	 2.2810300000000003 	 32119.7073828689062793 
	 2.2904249999999999 	 32088.3785003352422791 
